Fullerton Municipal, CA, USA
month,day,hour,Dry Bulb Temp,Wet Bulb Temp,Rel Humidity,Wind Speed,Wind Direction,
 , , ,degrees F,degrees F,percent,mph,degrees,
9,26,7,66.2,63.866665,88.0,0.0,0.0,
9,26,8,64.4,62.06667,88.0,0.0,0.0,
9,26,9,69.8,63.96667,73.0,3.3553982,90.0,
9,26,10,75.2,65.7,61.0,4.697557,180.0,
9,26,11,78.8,66.8,54.0,5.816023,180.0,
9,26,12,80.6,67.4,51.0,5.816023,180.0,
9,26,13,82.4,67.923805,48.0,6.9344893,180.0,
9,26,14,82.4,67.923805,48.0,4.697557,190.0,
9,26,15,82.4,68.9,51.0,4.697557,190.0,
9,26,16,80.6,68.35,54.0,5.816023,190.0,
9,26,17,78.8,66.8,54.0,4.697557,220.0,
9,26,18,75.2,65.7,61.0,4.697557,240.0,
9,26,19,69.8,63.96667,73.0,4.697557,250.0,
9,26,20,66.2,62.699997,83.0,3.3553982,310.0,
9,26,21,66.2,62.699997,83.0,0.0,0.0,
9,26,22,64.4,62.06667,88.0,0.0,0.0,
9,26,23,64.4,61.06667,83.0,0.0,0.0,
9,26,24,64.4,61.06667,83.0,3.3553982,280.0,
9,27,1,62.6,60.266666,88.0,0.0,0.0,
9,27,2,62.6,60.266666,88.0,3.3553982,210.0,
9,27,3,62.6,61.399998,94.0,0.0,0.0,
9,27,4,62.6,61.399998,94.0,0.0,0.0,
9,27,5,62.6,61.399998,94.0,3.3553982,170.0,
9,27,6,62.6,61.399998,94.0,0.0,0.0,
9,27,7,62.6,61.399998,94.0,0.0,0.0,
9,27,8,64.4,62.06667,88.0,3.3553982,60.0,
9,27,9,66.2,62.699997,83.0,3.3553982,230.0,
9,27,10,68.0,63.333332,78.0,3.3553982,200.0,
9,27,11,73.4,65.15,65.0,3.3553982,200.0,
9,27,12,77.0,65.3,54.0,4.697557,200.0,
9,27,13,78.8,66.8,54.0,6.9344893,200.0,
9,27,14,80.6,65.6,45.0,6.9344893,200.0,
9,27,15,78.8,65.05,48.0,5.816023,200.0,
9,27,16,75.2,63.866665,54.0,6.9344893,180.0,
9,27,17,75.2,64.7,57.0,5.816023,200.0,
9,27,18,69.8,61.800003,64.0,5.816023,280.0,
9,27,19,66.2,60.55714,73.0,4.697557,260.0,
9,27,20,66.2,60.55714,73.0,3.3553982,310.0,
9,27,21,64.4,59.757145,77.0,0.0,0.0,
9,27,22,64.4,59.757145,77.0,0.0,0.0,
9,27,23,64.4,61.06667,83.0,0.0,0.0,
9,27,24,64.4,61.06667,83.0,3.3553982,110.0,
9,28,1,64.4,59.757145,77.0,0.0,0.0,
9,28,2,64.4,59.757145,77.0,4.697557,180.0,
9,28,3,64.4,59.757145,77.0,5.816023,170.0,
9,28,4,64.4,58.9,73.0,4.697557,180.0,
9,28,5,64.4,58.9,73.0,0.0,0.0,
9,28,6,63.68,58.18,72.0,2.9080114,50.0,
9,28,7,64.4,57.9,68.0,5.816023,90.0,
9,28,8,64.4,57.9,68.0,5.816023,140.0,
9,28,9,66.2,58.53333,64.0,3.3553982,90.0,
9,28,10,69.8,59.800003,56.0,4.697557,50.0,
9,28,11,71.6,60.6,53.0,0.0,0.0,
9,28,12,73.4,62.06667,53.0,9.171421,220.0,
9,28,13,73.4,62.06667,53.0,9.171421,220.0,
9,28,14,73.4,62.06667,53.0,8.052955,220.0,
9,28,15,73.4,62.06667,53.0,5.816023,210.0,
9,28,16,71.6,61.6,57.0,8.052955,200.0,
9,28,17,69.8,60.800003,60.0,8.052955,180.0,
9,28,18,66.2,59.449997,68.0,5.816023,170.0,
9,28,19,64.4,58.9,73.0,4.697557,160.0,
9,28,20,64.4,58.9,73.0,3.3553982,150.0,
9,28,21,66.2,59.449997,68.0,0.0,0.0,
9,28,22,66.2,59.449997,68.0,3.3553982,140.0,
9,28,23,66.2,59.449997,68.0,5.816023,150.0,
9,28,24,66.2,58.53333,64.0,3.3553982,160.0,
9,29,1,66.2,59.449997,68.0,5.816023,190.0,
9,29,2,66.2,58.53333,64.0,5.816023,280.0,
9,29,3,66.2,56.699997,56.0,0.0,0.0,
9,29,4,64.4,58.9,73.0,3.3553982,210.0,
9,29,5,64.4,58.9,73.0,0.0,0.0,
9,29,6,64.4,58.9,73.0,0.0,0.0,
9,29,7,64.4,57.9,68.0,0.0,0.0,
9,29,8,66.2,58.53333,64.0,3.3553982,30.0,
9,29,9,68.0,59.25,60.0,4.697557,60.0,
9,29,10,69.8,59.800003,56.0,4.697557,100.0,
9,29,11,71.6,59.766666,50.0,4.697557,130.0,
9,29,12,73.4,60.4,47.0,10.289887,160.0,
9,29,13,73.4,60.4,47.0,12.750512,180.0,
9,29,14,75.2,60.949997,44.0,8.052955,210.0,
9,29,15,71.6,59.766666,50.0,8.052955,210.0,
9,29,16,71.6,59.766666,50.0,8.052955,200.0,
9,29,17,69.8,59.050003,53.0,8.052955,220.0,
9,29,18,66.2,58.53333,64.0,5.816023,220.0,
9,29,19,66.2,58.53333,64.0,4.697557,210.0,
9,29,20,64.4,57.9,68.0,3.3553982,200.0,
9,29,21,64.4,58.9,73.0,4.697557,200.0,
9,29,22,64.4,58.9,73.0,0.0,0.0,
9,29,23,62.6,58.1,77.0,0.0,0.0,
9,29,24,62.6,58.1,77.0,0.0,0.0,
9,30,1,60.8,57.466667,82.0,0.0,0.0,
9,30,2,62.6,58.1,77.0,0.0,0.0,
9,30,3,64.4,58.9,73.0,0.0,0.0,
9,30,4,64.4,58.9,73.0,0.0,0.0,
9,30,5,64.4,58.9,73.0,0.0,0.0,
9,30,6,64.4,58.9,73.0,0.0,0.0,
9,30,7,66.2,58.53333,64.0,3.3553982,120.0,
9,30,8,66.2,58.53333,64.0,4.697557,130.0,
9,30,9,68.0,59.25,60.0,4.697557,140.0,
9,30,10,69.8,59.800003,56.0,5.816023,150.0,
9,30,11,69.8,60.800003,60.0,4.697557,160.0,
9,30,12,71.6,60.6,53.0,9.171421,170.0,
9,30,13,71.6,61.6,57.0,6.9344893,180.0,
9,30,14,71.6,61.6,57.0,5.816023,200.0,
9,30,15,69.8,60.800003,60.0,10.289887,210.0,
9,30,16,69.8,59.800003,56.0,4.697557,200.0,
9,30,17,68.0,59.25,60.0,6.9344893,180.0,
9,30,18,66.2,58.53333,64.0,5.816023,210.0,
9,30,19,66.2,59.449997,68.0,5.816023,230.0,
9,30,20,64.4,58.9,73.0,4.697557,260.0,
9,30,21,64.4,58.9,73.0,3.3553982,290.0,
9,30,22,63.86,59.36,77.0,2.9080114,0.0,
9,30,23,63.32,58.82,77.0,2.4606254,0.0,
9,30,24,62.780003,59.280003,82.0,2.0132387,0.0,
10,1,1,62.42,61.25333,94.0,1.3421593,0.0,
10,1,2,61.88,59.63,88.0,0.8947728,0.0,
10,1,3,61.34,60.173332,94.0,0.4473864,0.0,
10,1,4,60.8,58.55,88.0,0.0,0.0,
10,1,5,60.8,58.55,88.0,3.3553982,80.0,
10,1,6,60.8,58.55,88.0,0.0,0.0,
10,1,7,62.6,60.266666,88.0,0.0,0.0,
10,1,8,64.4,62.06667,88.0,0.0,0.0,
10,1,9,66.2,62.699997,83.0,3.3553982,190.0,
10,1,10,66.2,63.866665,88.0,1.7895457,280.0,
10,1,11,69.8,65.05,78.0,0.0,0.0,
10,1,12,77.0,67.25,61.0,4.0264773,300.0,
10,1,13,78.8,68.82381,61.0,8.052955,230.0,
10,1,14,75.2,66.86666,65.0,8.052955,200.0,
10,1,15,78.8,67.96667,58.0,5.816023,180.0,
10,1,16,78.8,67.96667,58.0,6.487103,230.0,
10,1,17,75.2,66.86666,65.0,6.9344893,280.0,
10,1,18,69.8,63.96667,73.0,6.9344893,290.0,
10,1,19,68.0,64.5,83.0,4.697557,290.0,
10,1,20,66.2,63.866665,88.0,0.0,0.0,
10,1,21,66.2,62.699997,83.0,3.3553982,300.0,
10,1,22,64.4,62.06667,88.0,0.0,0.0,
10,1,23,64.4,62.06667,88.0,0.0,0.0,
10,1,24,62.6,61.399998,94.0,0.0,0.0,
10,2,1,62.6,61.399998,94.0,0.0,0.0,
10,2,2,64.4,62.06667,88.0,3.3553982,360.0,
10,2,3,64.4,62.06667,88.0,0.0,0.0,
10,2,4,64.4,62.06667,88.0,0.0,0.0,
10,2,5,64.4,62.06667,88.0,0.0,0.0,
10,2,6,64.4,62.06667,88.0,0.0,0.0,
10,2,7,66.2,62.699997,83.0,0.0,0.0,
10,2,8,66.2,62.699997,83.0,0.0,0.0,
10,2,9,69.8,63.96667,73.0,3.3553982,40.0,
10,2,10,73.4,65.15,65.0,0.0,0.0,
10,2,11,75.2,65.7,61.0,2.9080114,300.0,
10,2,12,78.8,66.8,54.0,5.816023,240.0,
10,2,13,78.8,67.96667,58.0,6.9344893,210.0,
10,2,14,78.8,67.96667,58.0,9.171421,200.0,
10,2,15,75.2,66.86666,65.0,6.9344893,200.0,
10,2,16,75.2,65.7,61.0,8.052955,180.0,
10,2,17,73.4,65.15,65.0,5.816023,270.0,
10,2,18,69.8,63.96667,73.0,5.816023,280.0,
10,2,19,66.2,62.699997,83.0,5.816023,290.0,
10,2,20,66.2,62.699997,83.0,3.3553982,260.0,
10,2,21,64.4,62.06667,88.0,3.3553982,290.0,
10,2,22,64.4,62.06667,88.0,0.0,0.0,
10,2,23,64.4,62.06667,88.0,0.0,0.0,
10,2,24,64.4,62.06667,88.0,0.0,0.0,
10,3,1,64.4,62.06667,88.0,3.3553982,330.0,
10,3,2,66.2,62.699997,83.0,0.0,0.0,
10,3,3,66.2,62.699997,83.0,0.0,0.0,
10,3,4,64.4,62.06667,88.0,0.0,0.0,
10,3,5,66.2,62.699997,83.0,0.0,0.0,
10,3,6,66.2,62.699997,83.0,5.816023,130.0,
10,3,7,66.2,62.699997,83.0,4.697557,140.0,
10,3,8,66.2,62.699997,83.0,0.0,0.0,
10,3,9,66.2,62.699997,83.0,4.697557,160.0,
10,3,10,68.0,63.333332,78.0,3.3553982,180.0,
10,3,11,69.8,63.96667,73.0,4.0264773,210.0,
10,3,12,71.6,64.6,69.0,4.697557,240.0,
10,3,13,73.4,65.15,65.0,0.0,0.0,
10,3,14,73.4,65.15,65.0,4.697557,280.0,
10,3,15,73.4,65.15,65.0,9.171421,200.0,
10,3,16,70.34,63.506664,69.0,9.171421,200.0,
10,3,17,66.2,61.699997,78.0,9.171421,200.0,
10,3,18,66.2,61.699997,78.0,8.052955,200.0,
10,3,19,64.4,59.757145,77.0,6.487103,210.0,
10,3,20,64.4,59.757145,77.0,4.697557,220.0,
10,3,21,64.4,59.757145,77.0,4.697557,290.0,
10,3,22,66.2,61.699997,78.0,0.0,0.0,
10,3,23,66.2,61.699997,78.0,0.0,0.0,
10,3,24,66.2,60.55714,73.0,4.697557,180.0,
10,4,1,66.2,60.55714,73.0,5.816023,140.0,
10,4,2,66.2,60.55714,73.0,3.3553982,70.0,
10,4,3,64.4,59.757145,77.0,0.0,0.0,
10,4,4,64.4,61.06667,83.0,0.0,0.0,
10,4,5,64.4,61.06667,83.0,0.0,0.0,
10,4,6,64.4,62.06667,88.0,0.0,0.0,
10,4,7,64.4,62.06667,88.0,0.0,0.0,
10,4,8,66.2,62.699997,83.0,0.0,0.0,
10,4,9,66.2,62.699997,83.0,0.0,0.0,
10,4,10,68.0,62.25,73.0,0.0,0.0,
10,4,11,69.8,62.96667,69.0,3.3553982,200.0,
10,4,12,69.8,63.96667,73.0,4.697557,220.0,
10,4,13,69.8,63.96667,73.0,2.4606254,290.0,
10,4,14,71.6,63.35,64.0,0.0,0.0,
10,4,15,69.8,62.96667,69.0,5.816023,220.0,
10,4,16,69.8,62.96667,69.0,8.052955,190.0,
10,4,17,68.0,63.333332,78.0,6.9344893,200.0,
10,4,18,68.0,63.333332,78.0,3.5790913,280.0,
10,4,19,68.0,62.25,73.0,0.0,0.0,
10,4,20,68.0,63.333332,78.0,0.0,0.0,
10,4,21,68.0,62.25,73.0,3.3553982,280.0,
10,4,22,68.0,63.333332,78.0,3.3553982,310.0,
10,4,23,66.2,62.699997,83.0,4.697557,320.0,
10,4,24,66.2,62.699997,83.0,4.697557,330.0,
10,5,1,66.2,62.699997,83.0,0.0,0.0,
10,5,2,66.2,62.699997,83.0,4.697557,270.0,
10,5,3,66.2,62.699997,83.0,0.0,0.0,
10,5,4,66.2,62.699997,83.0,3.3553982,360.0,
10,5,5,66.2,62.699997,83.0,0.0,0.0,
10,5,6,66.2,62.699997,83.0,0.0,0.0,
10,5,7,66.2,62.699997,83.0,3.3553982,360.0,
10,5,8,69.8,61.800003,64.0,0.0,0.0,
10,5,9,69.8,62.96667,69.0,0.0,0.0,
10,5,10,71.6,63.35,64.0,4.697557,250.0,
10,5,11,73.4,64.15,61.0,6.487103,240.0,
10,5,12,75.2,65.7,61.0,8.500341,230.0,
10,5,13,75.2,65.7,61.0,10.289887,220.0,
10,5,14,75.2,65.7,61.0,8.052955,230.0,
10,5,15,73.4,65.15,65.0,8.052955,230.0,
10,5,16,73.4,65.15,65.0,7.6055694,260.0,
10,5,17,69.8,63.96667,73.0,6.9344893,280.0,
10,5,18,68.0,63.333332,78.0,5.816023,270.0,
10,5,19,66.2,62.699997,83.0,4.921251,290.0,
10,5,20,66.2,62.699997,83.0,4.2501707,320.0,
10,5,21,66.2,61.699997,78.0,3.3553982,340.0,
10,5,22,66.2,61.699997,78.0,0.0,0.0,
10,5,23,66.2,62.699997,83.0,0.0,0.0,
10,5,24,68.0,63.333332,78.0,3.3553982,360.0,
10,6,1,66.2,62.699997,83.0,0.0,0.0,
10,6,2,66.2,62.699997,83.0,0.0,0.0,
10,6,3,66.2,62.699997,83.0,0.0,0.0,
10,6,4,66.2,62.699997,83.0,4.697557,190.0,
10,6,5,64.4,62.06667,88.0,0.0,0.0,
10,6,6,64.4,62.06667,88.0,3.3553982,300.0,
10,6,7,64.4,63.2,94.0,0.0,0.0,
10,6,8,66.2,63.866665,88.0,0.0,0.0,
10,6,9,66.2,62.699997,83.0,0.0,0.0,
10,6,10,68.0,63.333332,78.0,0.0,0.0,
10,6,11,68.0,63.333332,78.0,0.0,0.0,
10,6,12,68.0,64.5,83.0,0.0,0.0,
10,6,13,66.2,62.699997,83.0,0.0,0.0,
10,6,14,68.0,63.333332,78.0,3.3553982,270.0,
10,6,15,68.0,64.5,83.0,3.8027847,280.0,
10,6,16,68.0,63.333332,78.0,4.0264773,280.0,
10,6,17,68.0,63.333332,78.0,4.473864,290.0,
10,6,18,66.2,62.699997,83.0,4.697557,290.0,
10,6,19,66.2,62.699997,83.0,0.0,0.0,
10,6,20,66.2,62.699997,83.0,3.3553982,280.0,
10,6,21,66.2,61.699997,78.0,0.0,0.0,
10,6,22,66.2,62.699997,83.0,0.0,0.0,
10,6,23,66.2,62.699997,83.0,0.0,0.0,
10,6,24,66.2,62.699997,83.0,3.3553982,230.0,
10,7,1,66.2,62.699997,83.0,0.0,0.0,
10,7,2,66.2,62.699997,83.0,0.0,0.0,
10,7,3,66.2,62.699997,83.0,3.3553982,290.0,
10,7,4,66.2,62.699997,83.0,4.697557,290.0,
10,7,5,66.2,62.699997,83.0,4.697557,270.0,
10,7,6,66.2,62.699997,83.0,3.3553982,270.0,
10,7,7,66.2,62.699997,83.0,0.0,0.0,
10,7,8,66.2,62.699997,83.0,0.0,0.0,
10,7,9,68.0,63.333332,78.0,3.3553982,260.0,
10,7,10,69.8,63.96667,73.0,0.0,0.0,
10,7,11,69.8,63.96667,73.0,1.5658524,330.0,
10,7,12,71.6,64.6,69.0,2.9080114,290.0,
10,7,13,71.6,64.6,69.0,4.473864,260.0,
10,7,14,71.6,63.35,64.0,5.816023,220.0,
10,7,15,71.6,63.35,64.0,5.816023,270.0,
10,7,16,69.8,62.96667,69.0,6.9344893,270.0,
10,7,17,68.0,62.25,73.0,5.816023,290.0,
10,7,18,66.2,61.699997,78.0,4.697557,280.0,
10,7,19,64.4,61.06667,83.0,4.697557,280.0,
10,7,20,64.4,61.06667,83.0,0.0,0.0,
10,7,21,64.4,59.757145,77.0,0.0,0.0,
10,7,22,62.6,59.1,82.0,0.0,0.0,
10,7,23,60.8,58.55,88.0,0.0,0.0,
10,7,24,59.0,56.8,88.0,0.0,0.0,
10,8,1,60.8,58.55,88.0,0.0,0.0,
10,8,2,59.0,56.8,88.0,0.0,0.0,
10,8,3,59.0,56.8,88.0,0.0,0.0,
10,8,4,60.8,58.55,88.0,4.697557,100.0,
10,8,5,62.6,60.266666,88.0,3.3553982,70.0,
10,8,6,60.8,58.55,88.0,4.697557,80.0,
10,8,7,60.8,58.55,88.0,5.816023,80.0,
10,8,8,62.6,60.266666,88.0,0.0,0.0,
10,8,9,64.4,61.06667,83.0,0.0,0.0,
10,8,10,66.2,60.55714,73.0,0.0,0.0,
10,8,11,68.0,61.166668,68.0,0.0,0.0,
10,8,12,69.8,62.96667,69.0,2.9080114,290.0,
10,8,13,71.6,63.35,64.0,5.816023,220.0,
10,8,14,73.4,63.06667,57.0,6.9344893,230.0,
10,8,15,73.4,64.15,61.0,8.052955,240.0,
10,8,16,71.6,64.6,69.0,9.171421,210.0,
10,8,17,69.8,63.96667,73.0,8.052955,210.0,
10,8,18,66.2,61.699997,78.0,4.697557,200.0,
10,8,19,66.2,61.699997,78.0,2.4606254,280.0,
10,8,20,64.4,61.06667,83.0,0.0,0.0,
10,8,21,62.6,60.266666,88.0,0.0,0.0,
10,8,22,60.8,58.55,88.0,0.0,0.0,
10,8,23,60.8,58.55,88.0,0.0,0.0,
10,8,24,60.8,58.55,88.0,0.0,0.0,
10,9,1,60.8,58.55,88.0,0.0,0.0,
10,9,2,62.6,59.1,82.0,4.697557,90.0,
10,9,3,62.6,59.1,82.0,0.0,0.0,
10,9,4,62.6,60.266666,88.0,0.0,0.0,
10,9,5,64.4,61.06667,83.0,3.3553982,90.0,
10,9,6,64.4,61.06667,83.0,4.697557,80.0,
10,9,7,64.4,61.06667,83.0,5.816023,90.0,
10,9,8,64.4,61.06667,83.0,0.0,0.0,
10,9,9,64.4,61.06667,83.0,0.0,0.0,
10,9,10,66.2,61.699997,78.0,0.0,0.0,
10,9,11,66.2,62.699997,83.0,3.3553982,190.0,
10,9,12,68.0,63.333332,78.0,0.0,0.0,
10,9,13,71.6,64.6,69.0,3.1317048,320.0,
10,9,14,71.6,63.35,64.0,6.0397167,280.0,
10,9,15,73.4,65.15,65.0,9.171421,240.0,
10,9,16,69.8,61.800003,64.0,10.289887,210.0,
10,9,17,69.8,61.800003,64.0,6.9344893,210.0,
10,9,18,66.2,61.699997,78.0,5.816023,290.0,
10,9,19,66.2,61.699997,78.0,3.3553982,270.0,
10,9,20,66.2,61.699997,78.0,1.7895457,320.0,
10,9,21,66.2,61.699997,78.0,0.0,0.0,
10,9,22,64.4,61.06667,83.0,3.3553982,360.0,
10,9,23,64.4,59.757145,77.0,0.0,0.0,
10,9,24,64.4,59.757145,77.0,3.3553982,200.0,
10,10,1,62.6,60.266666,88.0,3.3553982,210.0,
10,10,2,62.6,59.1,82.0,3.3553982,200.0,
10,10,3,62.6,59.1,82.0,3.3553982,210.0,
10,10,4,62.6,61.399998,94.0,5.816023,220.0,
10,10,5,62.6,60.266666,88.0,3.3553982,260.0,
10,10,6,60.8,58.55,88.0,3.3553982,270.0,
10,10,7,62.6,58.1,77.0,4.921251,260.0,
10,10,8,64.4,58.9,73.0,6.487103,260.0,
10,10,9,66.2,58.53333,64.0,8.052955,250.0,
10,10,10,66.2,56.699997,56.0,8.724035,250.0,
10,10,11,69.8,57.300003,46.0,9.618808,260.0,
10,10,12,69.8,57.96667,49.0,10.289887,260.0,
10,10,13,66.2,55.866665,52.0,10.289887,260.0,
10,10,14,68.0,56.5,49.0,14.987444,260.0,
10,10,15,68.0,57.5,53.0,13.8689785,230.0,
10,10,16,64.4,55.9,59.0,13.8689785,260.0,
10,10,17,62.6,55.266666,63.0,11.408353,270.0,
10,10,18,62.6,54.35,59.0,10.289887,270.0,
10,10,19,57.2,53.2,77.0,4.697557,220.0,
10,10,20,57.2,55.2,88.0,0.0,0.0,
10,10,21,57.2,54.0,82.0,0.0,0.0,
10,10,22,57.2,54.0,82.0,4.697557,220.0,
10,10,23,57.2,54.0,82.0,0.0,0.0,
10,10,24,55.4,54.4,94.0,0.0,0.0,
10,11,1,55.4,54.4,94.0,0.0,0.0,
10,11,2,55.4,53.4,88.0,0.0,0.0,
10,11,3,55.4,53.4,88.0,5.816023,100.0,
10,11,4,55.4,53.4,88.0,0.0,0.0,
10,11,5,55.4,54.4,94.0,4.697557,50.0,
10,11,6,55.4,54.4,94.0,4.697557,120.0,
10,11,7,55.4,54.4,94.0,4.697557,90.0,
10,11,8,57.2,55.2,88.0,5.816023,70.0,
10,11,9,59.0,55.666668,82.0,4.697557,90.0,
10,11,10,60.8,56.466667,77.0,4.697557,100.0,
10,11,11,62.6,57.1,72.0,5.816023,150.0,
10,11,12,64.4,57.06667,64.0,6.9344893,200.0,
10,11,13,64.4,57.06667,64.0,5.816023,290.0,
10,11,14,64.4,57.9,68.0,0.0,0.0,
10,11,15,66.2,57.699997,60.0,10.289887,220.0,
10,11,16,66.2,56.699997,56.0,9.171421,280.0,
10,11,17,62.6,54.35,59.0,8.052955,270.0,
10,11,18,60.8,54.6,68.0,6.9344893,260.0,
10,11,19,60.8,55.466667,72.0,3.3553982,270.0,
10,11,20,57.2,54.0,82.0,0.0,0.0,
10,11,21,57.2,54.0,82.0,3.3553982,70.0,
10,11,22,55.4,53.4,88.0,4.697557,90.0,
10,11,23,55.4,53.4,88.0,3.3553982,80.0,
10,11,24,55.4,53.4,88.0,0.0,0.0,
10,12,1,57.2,54.0,82.0,3.3553982,60.0,
10,12,2,55.4,53.4,88.0,3.3553982,70.0,
10,12,3,55.4,53.4,88.0,0.0,0.0,
10,12,4,53.6,52.6,94.0,0.0,0.0,
10,12,5,53.6,52.6,94.0,3.3553982,60.0,
10,12,6,53.6,52.6,94.0,4.697557,80.0,
10,12,7,55.4,53.4,88.0,4.697557,90.0,
10,12,8,60.8,56.466667,77.0,0.0,0.0,
10,12,9,62.6,56.266666,68.0,0.0,0.0,
10,12,10,64.4,55.9,59.0,2.6843185,310.0,
10,12,11,66.2,55.866665,52.0,5.368637,260.0,
10,12,12,69.8,59.050003,53.0,8.052955,210.0,
10,12,13,66.2,55.866665,52.0,9.842502,200.0,
10,12,14,68.0,56.5,49.0,11.408353,180.0,
10,12,15,68.0,57.5,53.0,9.171421,250.0,
10,12,16,66.2,56.699997,56.0,8.724035,260.0,
10,12,17,64.4,57.06667,64.0,8.052955,270.0,
10,12,18,62.6,56.266666,68.0,4.0264773,320.0,
10,12,19,60.8,55.466667,72.0,0.0,0.0,
10,12,20,60.8,55.466667,72.0,0.0,0.0,
10,12,21,59.0,54.75,77.0,0.0,0.0,
10,12,22,57.2,54.0,82.0,3.3553982,80.0,
10,12,23,57.2,54.0,82.0,0.0,0.0,
10,12,24,55.4,53.4,88.0,4.697557,100.0,
10,13,1,55.4,53.4,88.0,4.697557,80.0,
10,13,2,53.6,51.6,88.0,3.3553982,90.0,
10,13,3,53.6,51.6,88.0,3.3553982,60.0,
10,13,4,51.8,50.8,94.0,0.0,0.0,
10,13,5,51.8,50.8,94.0,0.0,0.0,
10,13,6,51.8,49.8,87.0,0.0,0.0,
10,13,7,53.6,51.6,88.0,0.0,0.0,
10,13,8,59.0,54.75,77.0,0.0,0.0,
10,13,9,62.6,56.266666,68.0,3.3553982,350.0,
10,13,10,66.2,57.699997,60.0,0.0,0.0,
10,13,11,69.8,57.96667,49.0,2.9080114,300.0,
10,13,12,73.4,59.56667,44.0,5.816023,230.0,
10,13,13,75.2,59.199997,38.0,2.9080114,300.0,
10,13,14,77.0,59.25,34.0,0.0,0.0,
10,13,15,77.0,59.25,34.0,8.052955,290.0,
10,13,16,71.6,58.6,46.0,10.289887,280.0,
10,13,17,69.8,57.300003,46.0,8.052955,270.0,
10,13,18,66.2,57.699997,60.0,4.0264773,320.0,
10,13,19,64.4,57.06667,64.0,0.0,0.0,
10,13,20,62.6,56.266666,68.0,0.0,0.0,
10,13,21,62.6,56.266666,68.0,0.0,0.0,
10,13,22,60.8,55.466667,72.0,0.0,0.0,
10,13,23,57.2,53.2,77.0,3.3553982,150.0,
10,13,24,57.2,52.2,72.0,4.697557,100.0,
10,14,1,55.4,50.56667,72.0,4.697557,90.0,
10,14,2,55.4,50.56667,72.0,0.0,0.0,
10,14,3,53.6,49.6,76.0,0.0,0.0,
10,14,4,53.6,49.6,76.0,5.816023,70.0,
10,14,5,53.6,48.766666,71.0,5.816023,90.0,
10,14,6,53.6,48.766666,71.0,4.697557,90.0,
10,14,7,55.4,50.56667,72.0,4.697557,80.0,
10,14,8,62.6,53.399998,55.0,0.0,0.0,
10,14,9,66.2,59.449997,68.0,0.0,0.0,
10,14,10,69.8,60.800003,60.0,1.7895457,320.0,
10,14,11,73.4,61.2,50.0,3.5790913,290.0,
10,14,12,77.0,61.5,41.0,5.1449437,250.0,
10,14,13,77.0,63.25,47.0,6.9344893,210.0,
10,14,14,77.0,63.25,47.0,8.052955,210.0,
10,14,15,75.2,61.866665,47.0,9.171421,210.0,
10,14,16,73.4,62.06667,53.0,8.052955,210.0,
10,14,17,73.4,62.06667,53.0,3.3553982,220.0,
10,14,18,69.8,57.300003,46.0,3.3553982,280.0,
10,14,19,66.2,57.699997,60.0,3.3553982,270.0,
10,14,20,64.4,55.9,59.0,0.0,0.0,
10,14,21,62.6,54.35,59.0,0.0,0.0,
10,14,22,60.8,53.6,63.0,0.0,0.0,
10,14,23,59.0,53.8,72.0,0.0,0.0,
10,14,24,57.2,54.0,82.0,0.0,0.0,
10,15,1,57.2,54.0,82.0,4.697557,90.0,
10,15,2,55.4,52.4,82.0,4.697557,70.0,
10,15,3,55.4,51.4,77.0,0.0,0.0,
10,15,4,55.4,51.4,77.0,4.697557,90.0,
10,15,5,53.6,50.6,82.0,4.697557,90.0,
10,15,6,53.6,50.6,82.0,3.3553982,100.0,
10,15,7,57.2,54.0,82.0,4.697557,90.0,
10,15,8,62.6,55.266666,63.0,3.3553982,100.0,
10,15,9,66.2,59.449997,68.0,0.0,0.0,
10,15,10,69.8,60.800003,60.0,0.0,0.0,
10,15,11,73.4,62.06667,53.0,4.0264773,280.0,
10,15,12,73.4,63.06667,57.0,8.052955,200.0,
10,15,13,75.2,64.7,57.0,8.052955,170.0,
10,15,14,73.4,63.06667,57.0,10.289887,190.0,
10,15,15,73.4,62.06667,53.0,9.171421,220.0,
10,15,16,71.6,62.35,60.0,6.9344893,210.0,
10,15,17,69.8,61.800003,64.0,5.816023,170.0,
10,15,18,66.2,60.55714,73.0,0.0,0.0,
10,15,19,64.4,58.9,73.0,3.3553982,260.0,
10,15,20,62.6,59.1,82.0,0.0,0.0,
10,15,21,62.6,58.1,77.0,0.0,0.0,
10,15,22,59.0,56.8,88.0,0.0,0.0,
10,15,23,57.2,56.2,94.0,0.0,0.0,
10,15,24,57.2,56.2,94.0,0.0,0.0,
10,16,1,57.2,55.2,88.0,0.0,0.0,
10,16,2,55.4,54.4,94.0,0.0,0.0,
10,16,3,55.4,53.4,88.0,0.0,0.0,
10,16,4,55.4,53.4,88.0,0.0,0.0,
10,16,5,55.4,54.4,94.0,3.3553982,80.0,
10,16,6,53.6,53.6,100.0,0.0,0.0,
10,16,7,55.4,54.4,94.0,0.0,0.0,
10,16,8,57.2,55.2,88.0,0.0,0.0,
10,16,9,62.6,58.1,77.0,3.3553982,290.0,
10,16,10,68.0,60.166668,64.0,0.0,0.0,
10,16,11,73.4,62.06667,53.0,3.5790913,300.0,
10,16,12,75.2,63.866665,54.0,6.9344893,230.0,
10,16,13,75.2,64.7,57.0,5.816023,200.0,
10,16,14,75.2,65.7,61.0,6.487103,210.0,
